Date,0669.HK,2285.HK
2018-07-20,170.51792828685257,
2018-07-23,174.50199203187248,
2018-07-24,174.50199203187248,
2018-07-25,176.29482071713147,
2018-07-26,172.50996015936252,
2018-07-27,173.30677290836653,
2018-07-30,175.29880478087648,
2018-07-31,174.10358565737053,
2018-08-01,174.50199203187248,
2018-08-02,173.30677290836653,
2018-08-03,169.92031872509958,
2018-08-06,173.30677290836653,
2018-08-07,174.70119521912352,
2018-08-08,170.31872509960158,
2018-08-09,173.10756972111554,
2018-08-10,168.12749003984064,
2018-08-13,166.93227091633466,
2018-08-14,157.96812749003982,
2018-08-15,161.35458167330677,
2018-08-16,178.68525896414343,
2018-08-17,183.86454183266932,
2018-08-20,186.85258964143426,
2018-08-21,190.23904382470118,
2018-08-22,193.02788844621514,
2018-08-23,188.84462151394422,
2018-08-24,188.44621513944222,
2018-08-27,190.23904382470118,
2018-08-28,191.23505976095615,
2018-08-29,191.43426294820716,
2018-08-30,193.62549800796813,
2018-08-31,191.23505976095615,
2018-09-03,191.63346613545815,
2018-09-04,191.83266932270914,
2018-09-05,190.0398406374502,
2018-09-06,189.84063745019918,
2018-09-07,189.2430278884462,
2018-09-10,187.25099601593624,
2018-09-11,189.2430278884462,
2018-09-12,190.43824701195217,
2018-09-13,197.60956175298804,
2018-09-14,198.40637450199202,
2018-09-17,199.003984063745,
2018-09-18,197.41035856573703,
2018-09-19,198.207171314741,
2018-09-20,200.0,
2018-09-21,197.80876494023903,
2018-09-25,192.62948207171314,
2018-09-26,198.00796812749005,
2018-09-27,197.80876494023903,
2018-09-28,199.203187250996,
2018-10-08,185.85657370517927,
2018-10-09,185.65737051792829,
2018-10-10,184.46215139442228,
2018-10-11,178.28685258964143,
2018-10-12,177.29083665338646,
2018-10-15,174.30278884462152,
2018-10-16,175.29880478087648,
2018-10-17,175.29880478087648,
2018-10-18,171.91235059760953,
2018-10-19,170.1195219123506,
2018-10-22,171.91235059760953,
2018-10-23,171.51394422310756,
2018-10-24,170.31872509960158,
2018-10-25,163.9442231075697,
2018-10-26,151.39442231075697,
2018-10-29,145.01992031872507,
2018-10-30,143.22709163346613,
2018-10-31,146.21513944223108,
2018-11-01,156.37450199203187,
2018-11-02,172.90836653386452,
2018-11-05,165.33864541832668,
2018-11-06,163.34661354581672,
2018-11-07,169.72111553784862,
2018-11-08,166.73306772908364,
2018-11-09,163.34661354581672,
2018-11-12,160.15936254980082,
2018-11-13,159.3625498007968,
2018-11-14,163.5458167330677,
2018-11-15,171.11553784860558,
2018-11-16,169.92031872509958,
2018-11-19,171.91235059760953,
2018-11-20,166.13545816733068,
2018-11-21,163.14741035856574,
2018-11-22,162.35059760956173,
2018-11-23,162.54980079681275,
2018-11-26,165.33864541832668,
2018-11-27,158.76494023904382,
2018-11-28,165.73705179282868,
2018-11-29,169.72111553784862,
2018-11-30,167.72908366533866,
2018-12-03,179.48207171314738,
2018-12-04,179.0836653386454,
2018-12-05,176.09561752988049,
2018-12-06,177.49003984063742,
2018-12-07,178.4860557768924,
2018-12-10,174.70119521912352,
2018-12-11,174.70119521912352,
2018-12-12,170.1195219123506,
2018-12-13,170.51792828685257,
2018-12-14,168.9243027888446,
2018-12-17,165.53784860557766,
2018-12-18,163.34661354581672,
2018-12-19,167.33067729083663,
2018-12-20,166.53386454183266,
2018-12-21,162.54980079681275,
2018-12-24,158.5657370517928,
2018-12-25,158.5657370517928,
2018-12-26,158.5657370517928,
2018-12-27,159.56175298804777,
2018-12-28,162.15139442231077,
2019-01-02,163.74501992031873,
2019-01-03,163.34661354581672,
2019-01-04,164.94023904382468,
2019-01-07,167.33067729083663,
2019-01-08,169.12350597609563,
2019-01-09,176.49402390438246,
2019-01-10,176.89243027888443,
2019-01-11,183.26693227091633,
2019-01-14,177.68924302788844,
2019-01-15,179.0836653386454,
2019-01-16,183.26693227091633,
2019-01-17,179.48207171314738,
2019-01-18,185.0597609561753,
2019-01-21,186.25498007968127,
2019-01-22,185.85657370517927,
2019-01-23,175.69721115537848,
2019-01-24,170.91633466135457,
2019-01-25,177.49003984063742,
2019-01-28,180.47808764940237,
2019-01-29,179.0836653386454,
2019-01-30,182.47011952191232,
2019-01-31,181.0756972111554,
2019-02-01,182.66932270916334,
2019-02-11,187.45019920318725,
2019-02-12,190.6374501992032,
2019-02-13,196.0159362549801,
2019-02-14,193.22709163346613,
2019-02-15,187.25099601593624,
2019-02-18,194.42231075697208,
2019-02-19,189.04382470119523,
2019-02-20,189.4422310756972,
2019-02-21,194.2231075697211,
2019-02-22,189.6414342629482,
2019-02-25,202.19123505976094,
2019-02-26,208.36653386454182,
2019-02-27,205.1792828685259,
2019-02-28,208.9641434262948,
2019-03-01,210.5577689243028,
2019-03-04,209.1633466135458,
2019-03-05,209.9601593625498,
2019-03-06,212.54980079681275,
2019-03-07,207.56972111553785,
2019-03-08,205.1792828685259,
2019-03-11,202.19123505976094,
2019-03-12,206.77290836653387,
2019-03-13,204.18326693227093,
2019-03-14,201.19521912350598,
2019-03-15,202.19123505976094,
2019-03-18,202.78884462151393,
2019-03-19,203.9840637450199,
2019-03-20,203.58565737051794,
2019-03-21,200.39840637450195,
2019-03-22,201.99203187250995,
2019-03-25,199.003984063745,
2019-03-26,202.98804780876495,
2019-03-27,204.3824701195219,
2019-03-28,207.56972111553785,
2019-03-29,210.1593625498008,
2019-04-01,215.73705179282868,
2019-04-02,222.70916334661354,
2019-04-03,223.90438247011951,
2019-04-04,227.09163346613542,
2019-04-08,225.49800796812747,
2019-04-09,225.09960159362547,
2019-04-10,230.47808764940237,
2019-04-11,228.6852589641434,
2019-04-12,230.47808764940237,
2019-04-15,231.8725099601594,
2019-04-16,230.07968127490037,
2019-04-17,228.2868525896414,
2019-04-18,232.07171314741032,
2019-04-19,232.07171314741032,
2019-04-22,232.07171314741032,
2019-04-23,229.8804780876494,
2019-04-24,231.07569721115536,
2019-04-25,235.4581673306773,
2019-04-26,228.6852589641434,
2019-04-29,226.8924302788845,
2019-04-30,225.89641434262947,
2019-05-06,220.31872509960158,
2019-05-07,222.70916334661354,
2019-05-08,212.94820717131472,
2019-05-09,207.17131474103584,
2019-05-10,208.36653386454182,
2019-05-13,208.36653386454182,
2019-05-14,200.79681274900398,
2019-05-15,204.3824701195219,
2019-05-16,204.18326693227093,
2019-05-17,199.80079681274898,
2019-05-20,200.0,
2019-05-21,196.81274900398404,
2019-05-22,200.597609561753,
2019-05-23,193.42629482071712,
2019-05-24,199.203187250996,
2019-05-27,200.597609561753,
2019-05-28,204.18326693227093,
2019-05-29,200.79681274900398,
2019-05-30,198.60557768924303,
2019-05-31,199.203187250996,
2019-06-03,201.19521912350598,
2019-06-04,198.40637450199202,
2019-06-05,206.17529880478088,
2019-06-06,206.77290836653387,
2019-06-10,211.55378486055776,
2019-06-11,215.93625498007967,
2019-06-12,217.13147410358565,
2019-06-13,218.5258964143426,
2019-06-14,220.31872509960158,
2019-06-17,219.7211155378486,
2019-06-18,225.69721115537845,
2019-06-19,236.4541832669323,
2019-06-20,233.2669322709163,
2019-06-21,230.8764940239044,
2019-06-24,231.07569721115536,
2019-06-25,229.6812749003984,
2019-06-26,232.86852589641435,
2019-06-27,239.04382470119518,
2019-06-28,238.2470119521912,
2019-07-01,238.2470119521912,
2019-07-02,244.8207171314741,
2019-07-03,243.42629482071715,
2019-07-04,242.03187250996018,
2019-07-05,245.4183266932271,
2019-07-08,239.04382470119518,
2019-07-09,234.2629482071713,
2019-07-10,233.4661354581673,
2019-07-11,235.4581673306773,
2019-07-12,232.86852589641435,
2019-07-15,234.06374501992028,
2019-07-16,237.2509960159362,
2019-07-17,240.03984063745017,
2019-07-18,238.44621513944224,
2019-07-19,241.0358565737052,
2019-07-22,236.05577689243026,
2019-07-23,237.05179282868522,
2019-07-24,243.82470119521912,
2019-07-25,243.02788844621514,
2019-07-26,243.02788844621514,
2019-07-29,237.05179282868522,
2019-07-30,237.05179282868522,
2019-07-31,234.46215139442234,
2019-08-01,232.47011952191232,
2019-08-02,218.9243027888446,
2019-08-05,210.1593625498008,
2019-08-06,212.54980079681275,
2019-08-07,211.15537848605578,
2019-08-08,219.7211155378486,
2019-08-09,219.7211155378486,
2019-08-12,219.5219123505976,
2019-08-13,214.7410358565737,
2019-08-14,218.9243027888446,
2019-08-15,212.35059760956173,
2019-08-16,214.7410358565737,
2019-08-19,224.90039840637448,
2019-08-20,222.90836653386452,
2019-08-21,221.51394422310756,
2019-08-22,221.71314741035854,
2019-08-23,219.92031872509958,
2019-08-26,212.35059760956173,
2019-08-27,217.52988047808765,
2019-08-28,212.54980079681275,
2019-08-29,212.35059760956173,
2019-08-30,215.93625498007967,
2019-09-02,218.9243027888446,
2019-09-03,217.92828685258962,
2019-09-04,226.09561752988046,
2019-09-05,229.8804780876494,
2019-09-06,230.67729083665336,
2019-09-09,224.50199203187248,
2019-09-10,218.9243027888446,
2019-09-11,219.5219123505976,
2019-09-12,228.2868525896414,
2019-09-16,229.8804780876494,
2019-09-17,222.31075697211153,
2019-09-18,221.11553784860556,
2019-09-19,216.53386454183266,
2019-09-20,215.1394422310757,
2019-09-23,215.53784860557766,
2019-09-24,212.94820717131472,
2019-09-25,208.9641434262948,
2019-09-26,213.34661354581672,
2019-09-27,219.92031872509958,
2019-09-30,217.33067729083663,
2019-10-08,209.5617529880478,
2019-10-09,205.77689243027888,
2019-10-10,205.1792828685259,
2019-10-11,218.1274900398406,
2019-10-14,227.29083665338644,
2019-10-15,229.8804780876494,
2019-10-16,231.8725099601594,
2019-10-17,230.27888446215138,
2019-10-18,231.8725099601594,
2019-10-21,225.49800796812747,
2019-10-22,231.07569721115536,
2019-10-23,227.29083665338644,
2019-10-24,226.8924302788845,
2019-10-25,226.49402390438246,
2019-10-28,233.4661354581673,
2019-10-29,233.0677290836653,
2019-10-30,231.8725099601594,
2019-10-31,245.0199203187251,
2019-11-01,245.0199203187251,
2019-11-04,249.402390438247,
2019-11-05,250.19920318725096,
2019-11-06,248.80478087649402,
2019-11-07,248.40637450199205,
2019-11-08,249.601593625498,
2019-11-11,241.63346613545812,
2019-11-12,241.83266932270917,
2019-11-13,235.05976095617527,
2019-11-14,234.8605577689243,
2019-11-15,234.06374501992028,
2019-11-18,238.0478087649402,
2019-11-19,245.21912350597606,
2019-11-20,240.63745019920316,
2019-11-21,236.05577689243026,
2019-11-22,235.8565737051793,
2019-11-25,239.04382470119518,
2019-11-26,241.0358565737052,
2019-11-27,247.41035856573706,
2019-11-28,234.8605577689243,
2019-11-29,234.46215139442234,
2019-12-02,239.04382470119518,
2019-12-03,239.8406374501992,
2019-12-04,232.86852589641435,
2019-12-05,238.2470119521912,
2019-12-06,242.82868525896416,
2019-12-09,241.23505976095615,
2019-12-10,239.04382470119518,
2019-12-11,239.04382470119518,
2019-12-12,242.82868525896416,
2019-12-13,252.78884462151393,
2019-12-16,250.398406374502,
2019-12-17,253.18725099601588,
2019-12-18,251.39442231075697,
2019-12-19,249.402390438247,
2019-12-20,249.800796812749,
2019-12-23,249.003984063745,
2019-12-24,247.80876494023906,
2019-12-25,247.80876494023906,
2019-12-26,247.80876494023906,
2019-12-27,250.996015936255,
2019-12-30,255.77689243027888,
2019-12-31,253.18725099601588,
2020-01-02,257.9681274900398,
2020-01-03,257.76892430278883,
2020-01-06,253.9840637450199,
2020-01-07,254.5816733067729,
2020-01-08,249.003984063745,
2020-01-09,253.18725099601588,
2020-01-10,252.39043824701196,
2020-01-13,255.97609561752986,
2020-01-14,253.78486055776892,
2020-01-15,255.97609561752986,
2020-01-16,262.74900398406373,
2020-01-17,268.1274900398406,
2020-01-20,263.7450199203187,
2020-01-21,256.9721115537848,
2020-01-22,265.3386454183266,
2020-01-23,262.9482071713147,
2020-02-03,250.0,
2020-02-04,255.5776892430279,
2020-02-05,257.56972111553785,
2020-02-06,268.7250996015936,
2020-02-07,264.7410358565737,
2020-02-10,260.1593625498008,
2020-02-11,268.3266932270916,
2020-02-12,277.49003984063745,
2020-02-13,275.69721115537845,
2020-02-14,282.47011952191235,
2020-02-17,277.2908366533864,
2020-02-18,271.71314741035854,
2020-02-19,275.4980079681275,
2020-02-20,278.8844621513944,
2020-02-21,278.0876494023904,
2020-02-24,270.3187250996016,
2020-02-25,273.7051792828685,
2020-02-26,269.52191235059763,
2020-02-27,266.93227091633463,
2020-02-28,251.19521912350592,
2020-03-02,256.57370517928285,
2020-03-03,256.9721115537848,
2020-03-04,260.55776892430276,
2020-03-05,268.9243027888446,
2020-03-06,249.003984063745,
2020-03-09,243.2270916334661,
2020-03-10,252.58964143426294,
2020-03-11,244.02390438247014,
2020-03-12,220.71713147410355,
2020-03-13,221.31474103585654,
2020-03-16,200.0,
2020-03-17,206.17529880478088,
2020-03-18,188.84462151394422,
2020-03-19,197.41035856573703,
2020-03-20,194.42231075697208,
2020-03-23,169.12350597609563,
2020-03-24,185.65737051792829,
2020-03-25,203.38645418326692,
2020-03-26,196.41434262948206,
2020-03-27,199.40239043824698,
2020-03-30,194.82071713147408,
2020-03-31,200.39840637450195,
2020-04-01,197.01195219123505,
2020-04-02,191.0358565737052,
2020-04-03,192.82868525896413,
2020-04-07,214.1434262948207,
2020-04-08,219.1235059760956,
2020-04-09,226.49402390438246,
2020-04-10,226.49402390438246,
2020-04-13,226.49402390438246,
2020-04-14,228.2868525896414,
2020-04-15,230.07968127490037,
2020-04-16,225.49800796812747,
2020-04-17,230.07968127490037,
2020-04-20,227.49003984063742,
2020-04-21,219.1235059760956,
2020-04-22,221.51394422310756,
2020-04-23,226.8924302788845,
2020-04-24,224.90039840637448,
2020-04-27,231.07569721115536,
2020-04-28,236.4541832669323,
2020-04-29,235.25896414342625,
2020-04-30,235.25896414342625,
2020-05-06,256.1752988047809,
2020-05-07,254.78087649402391,
2020-05-08,258.56573705179284,
2020-05-11,265.1394422310757,
2020-05-12,259.9601593625498,
2020-05-13,261.95219123505973,
2020-05-14,254.18326693227093,
2020-05-15,254.9800796812749,
2020-05-18,260.1593625498008,
2020-05-19,270.91633466135454,
2020-05-20,270.3187250996016,
2020-05-21,266.73306772908364,
2020-05-22,260.75697211155375,
2020-05-25,270.91633466135454,
2020-05-26,273.3067729083665,
2020-05-27,274.9003984063745,
2020-05-28,270.1195219123506,
2020-05-29,265.73705179282865,
2020-06-01,274.9003984063745,
2020-06-02,280.2788844621514,
2020-06-03,286.45418326693226,
2020-06-04,283.8645418326693,
2020-06-05,293.42629482071715,
2020-06-08,296.61354581673305,
2020-06-09,298.804780876494,
2020-06-10,296.01593625498003,
2020-06-11,290.6374501992032,
2020-06-12,294.6215139442231,
2020-06-15,280.2788844621514,
2020-06-16,295.8167330677291,
2020-06-17,302.9880478087649,
2020-06-18,303.7848605577689,
2020-06-19,311.1553784860557,
2020-06-22,301.39442231075697,
2020-06-23,306.77290836653384,
2020-06-24,301.9920318725099,
2020-06-29,304.3824701195219,
2020-06-30,301.9920318725099,
2020-07-01,301.9920318725099,
2020-07-02,301.1952191235059,
2020-07-03,305.57768924302786,
2020-07-06,319.5219123505976,
2020-07-07,311.1553784860557,
2020-07-08,313.7450199203187,
2020-07-09,314.5418326693227,
2020-07-10,316.73306772908364,
2020-07-13,323.5059760956175,
2020-07-14,321.91235059760953,
2020-07-15,331.07569721115533,
2020-07-16,322.1115537848605,
2020-07-17,336.2549800796813,
2020-07-20,326.0956175298804,
2020-07-21,342.6294820717131,
2020-07-22,334.26294820717135,
2020-07-23,341.83266932270914,
2020-07-24,327.0916334661354,
2020-07-27,322.1115537848605,
2020-07-28,329.4820717131474,
2020-07-29,326.69322709163345,
2020-07-30,326.49402390438246,
2020-07-31,322.50996015936255,
2020-08-03,321.71314741035854,
2020-08-04,344.0239043824701,
2020-08-05,341.63346613545815,
2020-08-06,338.44621513944224,
2020-08-07,334.86055776892425,
2020-08-10,334.26294820717135,
2020-08-11,345.61752988047806,
2020-08-12,339.24302788844625,
2020-08-13,376.2948207171315,
2020-08-14,374.5019920318725,
2020-08-17,376.89243027888443,
2020-08-18,377.0916334661355,
2020-08-19,368.52589641434264,
2020-08-20,372.1115537848605,
2020-08-21,381.67330677290835,
2020-08-24,387.25099601593627,
2020-08-25,390.63745019920316,
2020-08-26,385.85657370517924,
2020-08-27,389.84063745019915,
2020-08-28,401.195219123506,
2020-08-31,392.0318725099602,
2020-09-01,389.64143426294817,
2020-09-02,388.6454183266932,
2020-09-03,388.84462151394416,
2020-09-04,380.87649402390434,
2020-09-07,378.4860557768924,
2020-09-08,373.1075697211155,
2020-09-09,378.08764940239047,
2020-09-10,376.0956175298805,
2020-09-11,388.24701195219126,
2020-09-14,404.3824701195219,
2020-09-15,410.3585657370518,
2020-09-16,412.74900398406373,
2020-09-17,400.0,
2020-09-18,398.406374501992,
2020-09-21,394.4223107569721,
2020-09-22,390.43824701195217,
2020-09-23,398.80478087649396,
2020-09-24,390.43824701195217,
2020-09-25,396.0159362549801,
2020-09-28,395.81673306772905,
2020-09-29,398.406374501992,
2020-09-30,404.7808764940239,
2020-10-09,423.5059760956175,
2020-10-12,426.69322709163345,
2020-10-13,426.69322709163345,
2020-10-14,418.3266932270916,
2020-10-15,417.1314741035856,
2020-10-16,419.9203187250996,
2020-10-19,418.3266932270916,
2020-10-20,426.2948207171315,
2020-10-21,427.8884462151394,
2020-10-22,424.70119521912346,
2020-10-23,423.1075697211155,
2020-10-26,423.1075697211155,
2020-10-27,413.9442231075697,
2020-10-28,409.1633466135458,
2020-10-29,418.3266932270916,
2020-10-30,411.95219123505973,
2020-11-02,432.2709163346613,
2020-11-03,428.2868525896414,
2020-11-04,436.2549800796812,
2020-11-05,457.7689243027889,
2020-11-06,450.19920318725093,
2020-11-09,441.4342629482071,
2020-11-10,398.20717131474106,
2020-11-11,388.24701195219126,
2020-11-12,400.7968127490039,
2020-11-13,404.7808764940239,
2020-11-16,418.3266932270916,
2020-11-17,404.3824701195219,
2020-11-18,407.56972111553785,
2020-11-19,416.33466135458167,
2020-11-20,430.2788844621514,
2020-11-23,427.8884462151394,
2020-11-24,428.2868525896414,
2020-11-25,407.17131474103587,
2020-11-26,405.57768924302786,
2020-11-27,403.1872509960159,
2020-11-30,395.81673306772905,
2020-12-01,395.2191235059761,
2020-12-02,394.4223107569721,
2020-12-03,383.2669322709163,
2020-12-04,384.66135458167327,
2020-12-07,385.2589641434263,
2020-12-08,387.8486055776892,
2020-12-09,395.81673306772905,
2020-12-10,410.3585657370518,
2020-12-11,412.35059760956176,
2020-12-14,412.35059760956176,
2020-12-15,397.609561752988,
2020-12-16,417.9282868525896,
2020-12-17,425.49800796812747,
2020-12-18,427.8884462151394,
2020-12-21,426.2948207171315,
2020-12-22,420.3187250996016,
2020-12-23,433.4661354581673,
2020-12-24,430.2788844621514,
2020-12-25,430.2788844621514,
2020-12-28,433.0677290836653,
2020-12-29,433.0677290836653,
2020-12-30,451.79282868525894,
2020-12-31,440.63745019920316,
2021-01-04,455.3784860557768,
2021-01-05,457.7689243027889,
2021-01-06,454.18326693227084,
2021-01-07,456.5737051792828,
2021-01-08,478.4860557768924,
2021-01-11,462.1513944223107,
2021-01-12,470.11952191235054,
2021-01-13,473.3067729083665,
2021-01-14,446.215139442231,
2021-01-15,437.0517928286852,
2021-01-18,460.55776892430276,
2021-01-19,469.32270916334653,
2021-01-20,472.1115537848605,
2021-01-21,481.2749003984063,
2021-01-22,484.4621513944222,
2021-01-25,505.1792828685259,
2021-01-26,480.07968127490034,
2021-01-27,489.6414342629482,
2021-01-28,452.5896414342629,
2021-01-29,465.3386454183266,
2021-02-01,489.24302788844614,
2021-02-02,478.08764940239035,
2021-02-03,465.3386454183266,
2021-02-04,466.5338645418326,
2021-02-05,486.0557768924303,
2021-02-08,503.58565737051794,
2021-02-09,489.24302788844614,
2021-02-10,492.82868525896413,
2021-02-18,512.3505976095618,
2021-02-19,507.9681274900398,
2021-02-22,493.22709163346605,
2021-02-23,511.1553784860558,
2021-02-24,486.8525896414343,
2021-02-25,492.0318725099602,
2021-02-26,471.7131474103586,
2021-03-01,485.2589641434262,
2021-03-02,502.78884462151393,
2021-03-03,510.3585657370518,
2021-03-04,483.66533864541833,
2021-03-05,468.5258964143426,
2021-03-08,450.99601593625493,
2021-03-09,478.08764940239035,
2021-03-10,477.68924302788844,
2021-03-11,506.37450199203175,
2021-03-12,508.7649402390438,
2021-03-15,511.1553784860558,
2021-03-16,537.8486055776892,
2021-03-17,535.8565737051792,
2021-03-18,534.6613545816732,
2021-03-19,522.3107569721116,
2021-03-22,503.1872509960159,
2021-03-23,501.99203187251,
2021-03-24,494.0239043824701,
2021-03-25,504.3824701195218,
2021-03-26,521.9123505976096,
2021-03-29,514.7410358565736,
2021-03-30,520.7171314741034,
2021-03-31,529.8804780876494,
2021-04-01,535.8565737051792,
2021-04-02,535.8565737051792,
2021-04-06,535.8565737051792,
2021-04-07,533.4661354581673,
2021-04-08,563.3466135458168,
2021-04-09,553.7848605577689,
2021-04-12,543.8247011952191,
2021-04-13,542.6294820717131,
2021-04-14,556.1752988047808,
2021-04-15,552.1912350597609,
2021-04-16,548.207171314741,
2021-04-19,552.988047808765,
2021-04-20,557.3705179282867,
2021-04-21,554.1832669322708,
2021-04-22,566.9322709163347,
2021-04-23,581.2749003984064,
2021-04-26,573.3067729083666,
2021-04-27,569.3227091633466,
2021-04-28,569.7211155378485,
2021-04-29,582.8685258964143,
2021-04-30,564.1434262948206,
2021-05-06,585.2589641434263,
2021-05-07,594.8207171314741,
2021-05-10,598.0079681274899,
2021-05-11,583.2669322709163,
2021-05-12,592.0318725099601,
2021-05-13,535.8565737051792,
2021-05-14,551.3944223107569,
2021-05-17,535.8565737051792,
2021-05-18,546.215139442231,
2021-05-19,546.215139442231,
2021-05-20,536.2549800796812,
2021-05-21,541.4342629482071,
2021-05-24,559.3625498007967,
2021-05-25,564.9402390438247,
2021-05-26,574.9003984063745,
2021-05-27,584.0637450199202,
2021-05-28,582.8685258964143,
2021-05-31,570.9163346613547,
2021-06-01,578.0876494023904,
2021-06-02,560.5577689243028,
2021-06-03,550.597609561753,
2021-06-04,540.2390438247012,
2021-06-07,540.6374501992032,
2021-06-08,542.6294820717131,
2021-06-09,540.6374501992032,
2021-06-10,544.223107569721,
2021-06-11,560.5577689243028,
2021-06-15,541.0358565737052,
2021-06-16,543.8247011952191,
2021-06-17,547.0119521912351,
2021-06-18,552.1912350597609,
2021-06-21,525.8964143426294,
2021-06-22,541.0358565737052,
2021-06-23,537.8486055776892,
2021-06-24,527.0916334661355,
2021-06-25,544.6215139442231,
2021-06-28,541.4342629482071,
2021-06-29,537.4501992031873,
2021-06-30,540.2390438247012,
2021-07-01,540.2390438247012,
2021-07-02,533.0677290836654,
2021-07-05,539.8406374501992,
2021-07-06,530.6772908366532,
2021-07-07,533.8645418326693,
2021-07-08,512.7490039840636,
2021-07-09,523.1075697211155,
2021-07-12,539.0438247011953,
2021-07-13,541.0358565737052,
2021-07-14,533.8645418326693,
2021-07-15,535.4581673306773,
2021-07-16,537.8486055776892,
2021-07-19,529.8804780876494,
2021-07-20,524.3027888446215,
2021-07-21,517.9282868525896,
2021-07-22,545.0199203187251,
2021-07-23,531.8725099601593,
2021-07-26,524.7011952191234,
2021-07-27,519.9203187250996,
2021-07-28,543.8247011952191,
2021-07-29,541.4342629482071,
2021-07-30,553.3864541832669,
2021-08-02,567.7290836653386,
2021-08-03,567.7290836653386,
2021-08-04,590.4382470119521,
2021-08-05,592.8286852589641,
2021-08-06,583.6653386454183,
2021-08-09,588.8446215139443,
2021-08-10,578.8844621513945,
2021-08-11,577.6892430278883,
2021-08-12,644.6215139442231,
2021-08-13,660.5577689243029,
2021-08-16,684.8605577689243,
2021-08-17,688.4462151394422,
2021-08-18,652.1912350597609,
2021-08-19,660.5577689243029,
2021-08-20,643.0278884462151,
2021-08-23,664.5418326693227,
2021-08-24,665.3386454183267,
2021-08-25,659.7609561752987,
2021-08-26,656.1752988047808,
2021-08-27,673.7051792828685,
2021-08-30,684.4621513944223,
2021-08-31,687.2509960159362,
2021-09-01,677.2908366533864,
2021-09-02,683.2669322709163,
2021-09-03,692.8286852589641,
2021-09-06,694.8207171314741,
2021-09-07,692.4302788844622,
2021-09-08,656.5737051792829,
2021-09-09,661.7529880478087,
2021-09-10,666.5338645418327,
2021-09-13,670.9163346613547,
2021-09-14,664.5418326693227,
2021-09-15,650.5976095617531,
2021-09-16,643.4262948207171,
2021-09-17,638.2470119521911,
2021-09-22,630.6772908366534,
2021-09-23,634.2629482071712,
2021-09-24,633.4661354581673,
2021-09-27,619.5219123505976,
2021-09-28,609.5617529880478,
2021-09-29,618.7250996015936,
2021-09-30,617.9282868525896,
2021-10-08,600.796812749004,
2021-10-11,589.2430278884462,
2021-10-12,592.0318725099601,
2021-10-13,592.0318725099601,
2021-10-14,592.0318725099601,
2021-10-15,619.9203187250996,
2021-10-18,619.9203187250996,
2021-10-19,642.2310756972112,
2021-10-20,641.4342629482071,
2021-10-21,615.5378486055777,
2021-10-22,620.7171314741036,
2021-10-25,634.2629482071712,
2021-10-26,650.9960159362549,
2021-10-27,639.0438247011951,
2021-10-28,639.8406374501992,
2021-10-29,637.8486055776892,
2021-11-01,641.0358565737051,
2021-11-02,641.8326693227091,
2021-11-03,633.0677290836653,
2021-11-04,632.6693227091633,
2021-11-05,633.8645418326693,
2021-11-08,627.4900398406375,
2021-11-09,642.2310756972112,
2021-11-10,669.3227091633465,
2021-11-11,655.7768924302788,
2021-11-12,652.589641434263,
2021-11-15,673.7051792828685,
2021-11-16,656.5737051792829,
2021-11-17,680.4780876494024,
2021-11-18,690.4382470119522,
2021-11-19,678.8844621513945,
2021-11-22,685.2589641434262,
2021-11-23,662.1513944223107,
2021-11-24,656.9721115537848,
2021-11-25,660.1593625498008,
2021-11-26,648.207171314741,
2021-11-29,656.1752988047808,
2021-11-30,641.0358565737051,
2021-12-01,666.5338645418327,
2021-12-02,667.7290836653386,
2021-12-03,684.4621513944223,
2021-12-06,660.1593625498008,
2021-12-07,659.7609561752987,
2021-12-08,666.9322709163346,
2021-12-09,679.2828685258963,
2021-12-10,664.5418326693227,
2021-12-13,668.9243027888447,
2021-12-14,651.3944223107569,
2021-12-15,647.410358565737,
2021-12-16,660.1593625498008,
2021-12-17,623.1075697211155,
2021-12-20,612.3505976095616,
2021-12-21,613.9442231075697,
2021-12-22,611.1553784860557,
2021-12-23,610.7569721115538,
2021-12-24,616.7330677290837,
2021-12-27,616.7330677290837,
2021-12-28,605.9760956175298,
2021-12-29,606.3745019920318,
2021-12-30,617.1314741035857,
2021-12-31,618.3266932270915,
2022-01-04,605.1792828685259,
2022-01-05,596.8127490039841,
2022-01-06,604.7808764940239,
2022-01-07,583.6653386454183,
2022-01-10,553.7848605577689,
2022-01-11,568.1274900398406,
2022-01-12,566.5338645418326,
2022-01-13,563.7450199203187,
2022-01-14,555.3784860557769,
2022-01-17,549.4023904382469,
2022-01-18,547.808764940239,
2022-01-19,530.6772908366532,
2022-01-20,541.8326693227091,
2022-01-21,537.8486055776892,
2022-01-24,529.8804780876494,
2022-01-25,537.4501992031873,
2022-01-26,521.5139442231075,
2022-01-27,523.1075697211155,
2022-01-28,503.58565737051794,
2022-02-07,549.0039840637451,
2022-02-08,529.8804780876494,
2022-02-09,538.6454183266932,
2022-02-10,544.223107569721,
2022-02-11,535.8565737051792,
2022-02-14,531.4741035856573,
2022-02-15,538.6454183266932,
2022-02-16,541.0358565737052,
2022-02-17,550.996015936255,
2022-02-18,529.8804780876494,
2022-02-21,542.6294820717131,
2022-02-22,523.5059760956175,
2022-02-23,499.203187250996,
2022-02-24,497.21115537848607,
2022-02-25,517.9282868525896,
2022-02-28,519.9203187250996,
2022-03-01,513.1474103585657,
2022-03-02,497.21115537848607,
